EAR,MAR,Pitch,Blink_Count,Label
0.3027179064098166,0.023644922536329303,0.5745393804221907,3,0
0.28316117014195735,0.013996943748659962,0.5376363226185366,3,0
0.23688126729602138,0.022315782939985988,0.6279570618200517,3,0
0.27116331847673747,0.01808125840165408,0.6229157489319316,3,0
0.2683709152536063,0.02300697488707946,0.6221555220928693,3,0
0.2715267214346103,0.028564256103102547,0.6209558714509872,3,0
0.26591533122589,0.02331070684877685,0.6233058953972718,3,0
0.27641606601208724,0.02241637904002528,0.6171815414055974,3,0
0.26943622374997583,0.01691453199729373,0.6165392212527082,3,0
0.26921104976650667,0.016828103568196952,0.6313048121882917,3,0
0.27556654677699766,0.023683360965609985,0.631456419041769,3,0
0.22160678956274935,0.026792021561150427,0.6307885076888186,3,0
0.26753897369743534,0.023663165075560166,0.627158108953679,3,0
0.2838249445329319,0.016846471065418037,0.6524469274116348,3,0
0.27777212041077326,0.015259073947795458,0.640973025181283,3,0
0.2655843936007354,0.009364839207017663,0.6359194010774656,3,0
0.2720799043649151,0.030261033978232654,0.6259943502484243,3,0
0.27011090082984834,0.027227383822101374,0.6382210264645237,3,0
0.26147892296147257,0.025454562737137473,0.6302021446637598,3,0
0.2697808438401489,0.02699651361735743,0.626648400527822,3,0
0.25305664943778816,0.021149350640153202,0.6102389019129281,3,0
0.21153531354620173,0.015484538145509163,0.6185882749326146,3,0
0.25255115578416487,0.021876336284766172,0.6053540128181405,3,0
0.2239876457593754,0.02402668866991548,0.6202148437164617,3,0
0.2911382204650951,0.010025930583063532,0.6866260410550498,3,0
0.30837929313548806,0.012267528779159365,0.7205296106840724,3,0
0.33744909663604555,0.014113593516954641,0.7419125649142407,3,0
0.3004035411545083,0.02352951020095242,0.685128470732339,3,0
0.23968007635262484,0.009925839615617745,0.6342753272924084,3,0
0.2961842762540768,0.02146053496781358,0.7141903374151715,3,0
0.3006288283047415,0.031993824584562465,0.7333955537571345,3,0
0.3300701949062203,0.03863197515780274,0.770300409216356,3,0
0.3400038688381003,0.01896274997594992,0.7677541998492183,3,0
0.2926283261002997,0.06355781433862802,0.7241984347032323,3,0
0.3300104426858111,0.07742178762605063,0.6529438318420466,3,0
0.32039442473704094,0.12714661899149704,0.6212978793837288,3,0
0.3289578210242121,0.052919845542242494,0.5663572917467528,3,0
0.30318576668417285,0.03996542416794992,0.5351446554375424,3,0
0.30938480056231465,0.01126706833785533,0.49328777486965014,3,0
0.3070759072159931,0.013396267621230579,0.4614055347138442,3,0
0.28794944706120207,0.016121161259937795,0.4432372420866567,3,0
0.30393168721931485,0.014079646315300813,0.4810863236258541,3,0
0.2722038695975273,0.016520608321867546,0.5444902261273683,3,0
0.31074144132263387,0.009112587181344427,0.5894162407933108,3,0
0.30242682223674355,0.019491242816269398,0.63871259407739,3,0
0.23442723729056492,0.007529855892593621,0.7000447175566679,3,0
0.26395234022282765,0.0031125173564449916,0.7217506739715016,3,0
0.27695506187425,0.009112956804327709,0.7456290858282633,3,0
0.2294799587665005,0.00648429065334794,0.7883237933005377,3,0
0.25004572220494314,0.0018668417258892174,0.8309074914707436,3,0
0.22049586854807574,0.016633338720694443,0.8565448510802266,3,0
0.21342508317675096,0.024845044772093677,0.8564672319524083,3,0
0.25786453505457274,0.021050413685855935,0.83427149521552,3,0
0.2677015121763202,0.0025969066188065823,0.7162252097747529,3,0
0.27452713228041065,0.010043153158069163,0.6929045765406637,3,0
0.26927821317159484,0.021729081410679904,0.6593891207994412,3,0
0.2769242680786924,0.014737591469529163,0.7022295642193832,3,0
0.271195664950292,0.04593679527070242,0.7374866148932391,3,0
0.29832812961277866,0.02813883504407301,0.7846972846070437,3,0
0.34844445761617426,0.05275236286464725,0.8458253838466431,3,0
0.3511895316372411,0.03002414616285441,0.8313310150430563,3,0
0.3618655891647704,0.012303295627283557,0.8051156444845939,3,0
0.3203890513762,0.0124525800355672,0.7687047911607305,3,0
0.3111769436925166,0.01637727949372518,0.7436562695596217,3,0
0.2985459560736494,0.014289923286762301,0.7445517504402581,3,0
0.28742110279517874,0.017647173064646204,0.7233339307891163,3,0
0.2550593841399318,0.020513353678193545,0.679061225165261,3,0
0.2855910196269885,0.02455375518273248,0.7348071456220892,3,0
0.32566386808836334,0.04246035715271304,0.7409303115123628,3,0
0.30937377715803116,0.04763374227725835,0.7794008735714351,3,0
0.3191622227450688,0.04525282609884667,0.7976440596230786,3,0
0.3180844792654629,0.03851083586492306,0.7561013707651473,3,0
0.3317827808077689,0.04184998986999042,0.7486795607402059,3,0
0.3275013760574759,0.04663772759205701,0.7273136705239088,3,0
